driver_age,driver_experience,vehicle_age,vehicle_type,engine_power,vehicle_purpose,region,pct_days_with_snow,pct_days_with_rain,winter_duration_months,base_kbm,num_claims,violation_count,days_since_last_claim,occupation_type,avg_trips_per_week,night_driving_ratio,ko_multiplier,num_owned_vehicles,target
45,20,7,suv,147,commercial,urban,0.3,0.6084732430599661,4,1.0,0,0,105,trucker,5.0258523967847255,0.08437214261817567,1.0,1,1
52,27,7,hatchback,166,commercial,Moscow,0.35,0.5279975291551824,5,1.0,2,1,71,trucker,7.154011804591627,0.3550379100367624,1.0,1,1
53,30,13,suv,167,commercial,urban,0.3,0.9497493610519155,4,1.0,2,0,46,trucker,7.072350302525323,0.29512693068371826,1.0,1,1
39,23,1,sedan,104,commercial,Moscow,0.35,0.040675763154041936,5,0.9,1,0,132,trucker,8.644770102256594,0.6133857323776053,1.0,1,0
42,26,3,sedan,97,commercial,StPetersburg,0.4,0.7132613961743411,5,0.9,0,2,30,trucker,9.701414966595548,0.22220568805082963,1.0,1,0
55,19,2,sedan,102,commercial,urban,0.3,0.05430369174124746,4,0.9,1,0,266,trucker,7.851457579025864,0.5607636500727698,1.0,1,1
54,20,4,suv,138,commercial,rural,0.5,0.5392459280711254,6,1.17,0,0,58,trucker,7.944420190028783,0.4114620637803558,1.0,1,1
57,39,7,suv,139,commercial,Moscow,0.35,0.4208215061953538,5,0.85,0,1,144,trucker,12.374143808828375,0.30833285695299395,3.16,1,1
60,34,4,sedan,141,commercial,rural,0.5,0.4996918160758313,6,1.0,1,0,95,trucker,13.55503616229887,0.561498410313454,1.0,1,1
54,31,3,sedan,159,commercial,StPetersburg,0.4,0.27592665169493164,5,0.85,2,1,302,trucker,15.530275016271005,0.5622896827897579,3.16,1,1
46,24,4,hatchback,110,commercial,rural,0.5,0.6424524481359506,6,1.0,0,0,577,trucker,9.051221173114648,0.34121383815507356,1.0,1,1
50,26,9,suv,173,commercial,urban,0.3,0.2286618385833625,4,0.85,1,2,305,trucker,11.468877703171902,0.3466944825092861,1.0,1,1
63,27,5,suv,157,commercial,rural,0.5,0.3501086848067299,6,0.85,0,1,237,trucker,9.08800164250379,0.1532637296745754,1.0,2,1
72,34,1,sedan,203,commercial,urban,0.3,0.23194045356852885,4,0.85,1,0,336,trucker,4.399662451287595,0.12814310888688518,1.0,1,1
53,30,6,hatchback,157,commercial,urban,0.3,0.7660310333992093,4,0.9,1,0,30,trucker,5.579996957962777,0.14177573831769175,1.0,1,1
54,30,8,suv,137,commercial,StPetersburg,0.4,0.2635334244165616,5,0.9,0,0,39,trucker,3.7304502270800532,0.4242107121968182,1.0,1,1
55,27,6,sedan,225,commercial,rural,0.5,0.9598913549783751,6,1.4,1,0,30,trucker,9.704687735712364,0.0977039084363527,3.16,1,0
50,31,7,hatchback,136,commercial,rural,0.5,0.31089311505620293,6,0.9,0,0,31,trucker,8.357608204022299,0.6335763951491444,1.0,2,1
59,29,5,sedan,151,commercial,StPetersburg,0.4,0.34243946808851583,5,0.85,1,0,91,trucker,4.195555679658071,0.24618137149115915,1.0,2,0
58,28,2,sedan,157,commercial,Moscow,0.35,0.6816203306524379,5,1.0,1,0,230,trucker,7.883025186206731,0.3593115332918732,1.0,1,1
52,24,5,crossover,177,commercial,urban,0.3,0.6508167126580084,4,1.0,1,0,37,trucker,8.858920724760933,0.5032230709265472,1.0,1,1
47,27,2,crossover,143,commercial,rural,0.5,0.7505462402173578,6,0.9,1,0,831,trucker,7.351472308507359,0.45122765711910834,1.0,2,1
37,21,8,hatchback,250,commercial,Moscow,0.35,0.7708067115304116,5,1.0,2,1,585,trucker,8.122358272234804,0.5253188142281539,1.0,2,1
55,27,6,sedan,117,commercial,rural,0.5,0.23810770645298987,6,1.17,3,0,1083,trucker,1.9130013290730083,0.23597248587948835,1.0,1,1
51,28,7,suv,199,commercial,Moscow,0.35,0.5708720954813519,5,0.9,2,2,30,trucker,4.067910280455408,0.26055747386388256,1.0,1,1
44,15,14,sedan,81,commercial,rural,0.5,0.5997405350255531,6,1.0,1,1,579,trucker,3.0877882006085655,0.2923290857522201,1.0,2,1
40,24,7,sedan,100,commercial,urban,0.3,0.19627074737988967,4,0.85,0,0,495,trucker,7.5648913086042215,0.3408852426300244,1.0,2,0
55,22,4,sedan,77,commercial,StPetersburg,0.4,0.3492017507520611,5,0.85,3,0,706,trucker,7.425184639125885,0.15009037626451469,1.0,1,0
37,21,8,hatchback,102,commercial,StPetersburg,0.4,0.19754638458060814,5,1.55,1,1,228,trucker,9.19022511576218,0.5666724202334771,1.0,1,1
52,31,11,sedan,74,commercial,urban,0.3,0.47521101424821865,4,0.9,0,0,471,trucker,7.40546258182984,0.29443551008316105,1.0,1,0
56,25,3,hatchback,144,commercial,urban,0.3,0.11192171915842863,4,0.9,0,0,30,trucker,8.879193288347437,0.3118633123060378,1.0,1,0
54,30,12,sedan,104,commercial,rural,0.5,0.18264551696099493,6,1.55,0,0,30,trucker,6.977710182667604,0.6056028266780643,1.0,1,1
46,30,3,suv,200,commercial,urban,0.3,0.5792435655760926,4,1.17,2,1,38,trucker,8.695500087766721,0.6467462387455408,1.0,1,0
40,24,3,crossover,160,commercial,urban,0.3,0.2719332849198151,4,1.0,0,0,749,trucker,2.933022993503808,0.23920855087732343,1.0,2,0
55,39,11,suv,167,personal,Moscow,0.35,0.8593444937777865,5,0.9,0,0,105,retired,3.0602925887177843,0.2595231116852603,1.0,1,0
61,45,3,suv,120,personal,urban,0.3,0.4111933805630882,4,0.9,1,0,115,retired,0.17993502043203546,0.01609254796086253,1.0,2,1
80,42,6,hatchback,161,personal,Moscow,0.35,0.3874286385540368,5,1.0,2,0,251,retired,0.7660968135594565,0.0001445418466531465,1.0,2,1
73,50,5,crossover,153,personal,Moscow,0.35,0.4895225620382489,5,1.0,0,0,210,retired,2.3584911957661374,0.1062776357239107,3.16,1,0
61,45,6,suv,82,personal,urban,0.3,0.14104485115288543,4,1.0,0,0,234,retired,4.8748953121909535,0.0022851022072428433,1.0,2,0
77,36,7,crossover,219,personal,Moscow,0.35,0.6155901012068021,5,1.55,1,1,349,retired,5.7429810856789345,0.10692615981914763,1.0,1,0
60,43,2,hatchback,163,personal,urban,0.3,0.21246668869143676,4,0.9,0,1,95,retired,15.287921799853985,0.012674821348937184,1.0,1,0
56,39,15,hatchback,76,personal,rural,0.5,0.5272803818389323,6,0.85,3,0,52,retired,3.4410068923831667,0.1558773877356414,1.0,1,0
61,38,3,hatchback,82,personal,Moscow,0.35,0.3328881293923488,5,0.85,2,1,770,retired,2.018581904172937,0.3136594520866528,1.0,1,1
74,47,5,sedan,203,personal,urban,0.3,0.7175563074556125,4,1.17,0,0,366,retired,7.282518102358404,0.0030082040652977178,1.0,1,0
77,42,2,crossover,147,personal,rural,0.5,0.4718560781152617,6,1.0,3,1,30,retired,4.176189211064367,0.02208790559375784,1.0,1,1
64,44,5,hatchback,162,personal,Moscow,0.35,0.33778503992543785,5,1.55,0,0,1095,retired,3.9037030464585896,0.034126152649384525,1.0,1,0
53,37,5,hatchback,155,personal,StPetersburg,0.4,0.24007177250198067,5,1.0,1,1,431,retired,3.521978373045902,0.0009585981515779236,1.0,2,1
55,39,9,crossover,183,personal,Moscow,0.35,0.31438987634334636,5,0.85,1,0,60,retired,9.018432864296077,0.028779839270447093,1.0,1,1
59,43,5,crossover,185,personal,urban,0.3,0.32498419786033605,4,0.85,0,1,1095,retired,1.3690530401899395,0.017021988756872258,1.0,1,0
57,41,4,sedan,104,personal,urban,0.3,0.13895870654704032,4,1.0,0,0,165,retired,4.937125205206655,0.023161850937902014,1.0,1,0
70,44,5,suv,160,personal,urban,0.3,0.9058032040279601,4,1.0,0,0,1095,retired,3.538207527245938,0.5167885692490161,1.0,2,1
80,37,1,hatchback,83,personal,urban,0.3,0.7908562412750045,4,0.85,1,0,39,retired,6.09774829834575,0.02424490238802893,1.0,2,1
74,42,6,hatchback,96,personal,urban,0.3,0.5183234127718768,4,1.0,2,0,63,retired,1.2820168094533961,0.0002593893659413021,1.0,2,1
58,42,8,crossover,127,personal,Moscow,0.35,0.2632261171621451,5,1.4,2,1,391,retired,0.6370708033628995,0.10269258740922428,1.0,1,0
62,41,5,suv,71,personal,rural,0.5,0.5502390713653352,6,1.17,1,0,30,retired,8.999660545269803,0.23364656672667727,1.0,1,0
64,37,1,hatchback,108,personal,Moscow,0.35,0.6150720260990977,5,1.0,0,1,30,retired,0.3083674987125008,0.019661538129708927,1.0,1,0
71,41,6,sedan,60,personal,Moscow,0.35,0.6302438205613968,5,1.17,0,1,573,retired,1.1692229194896127,0.02375557930490406,1.0,1,0
80,42,6,hatchback,139,personal,rural,0.5,0.31069006693228374,6,0.85,0,1,67,retired,0.4327972033604402,0.05445259999266837,1.0,1,0
64,39,6,hatchback,205,personal,rural,0.5,0.17034146826671825,6,0.9,1,0,916,retired,5.392678036356489,0.11995605420288614,3.16,1,1
80,46,5,sedan,141,personal,urban,0.3,0.2289611485712545,4,0.85,0,1,202,retired,0.8522029153356916,0.1463477478865805,1.0,1,0
80,44,5,hatchback,141,personal,Moscow,0.35,0.5622556863536986,5,0.85,0,1,755,retired,3.1844216081420162,0.27207603702888955,1.0,2,1
65,48,6,sedan,125,personal,rural,0.5,0.6168611428293755,6,1.55,0,1,197,retired,0.8441353070088125,0.2537291901489184,1.0,1,1
64,42,2,hatchback,179,personal,urban,0.3,0.6196443890899923,4,0.9,0,2,275,retired,0.5822648904735997,0.012752966198755841,3.16,1,1
65,47,3,suv,137,personal,urban,0.3,0.7391666094347613,4,1.0,2,0,138,retired,8.500266999240054,0.060968792893382556,1.0,1,0
68,42,7,sedan,96,personal,rural,0.5,0.7232312079872704,6,1.0,0,1,391,retired,4.160472994890713,0.03899849099015467,1.0,2,1
65,39,3,suv,146,personal,Moscow,0.35,0.5188401222287328,5,1.0,0,0,139,retired,1.6661473336788966,0.1823269496971803,1.0,1,0
75,42,4,sedan,202,personal,urban,0.3,0.6542320087081985,4,1.0,2,1,92,retired,2.596035491359157,0.0025900193981703437,1.0,1,1
55,36,7,hatchback,82,personal,urban,0.3,0.20022598900687946,4,1.0,2,0,30,retired,0.606236437279303,0.17492540477050705,1.0,1,0
63,47,9,hatchback,102,personal,StPetersburg,0.4,0.7514975254674925,5,1.0,1,1,30,retired,10.396651962059204,0.041983747939053274,1.0,1,0
70,45,3,suv,135,personal,Moscow,0.35,0.6539649286954251,5,1.55,2,1,133,retired,1.1227091786233987,0.061269500464111525,1.0,1,0
74,41,3,suv,125,personal,Moscow,0.35,0.4853518305765462,5,0.85,1,0,486,retired,4.568548196779824,0.02241353342106666,1.0,1,1
80,43,7,hatchback,156,personal,urban,0.3,0.15112753547368488,4,0.85,1,0,84,retired,0.4584600460734125,0.01720582228672508,1.0,2,0
57,32,9,sedan,100,personal,Moscow,0.35,0.30032906960389216,5,1.0,1,1,129,retired,2.8794015144616,0.13273554265925122,3.16,2,1
62,46,1,hatchback,118,personal,Moscow,0.35,0.3895360582740275,5,0.9,1,0,859,retired,3.5764889415741856,0.007545179385075993,1.0,1,0
49,33,5,hatchback,142,personal,StPetersburg,0.4,0.3319469840488916,5,1.0,0,0,372,retired,2.2928316316576076,0.0062139343210347855,1.0,1,0
59,43,11,sedan,143,personal,Moscow,0.35,0.41738709520725487,5,1.55,2,0,920,retired,4.45608636089912,0.06760642493851514,1.0,1,1
53,37,2,sedan,244,personal,Moscow,0.35,0.33569593518212765,5,1.17,0,1,883,retired,1.7088761980739677,0.14829132009899879,1.0,1,1
63,38,7,sedan,171,personal,Moscow,0.35,0.5491377591758695,5,1.4,0,0,30,retired,1.1797219516621562,0.3479092773550099,1.0,2,1
66,39,4,sedan,78,personal,rural,0.5,0.8248828683740421,6,0.9,0,2,1095,retired,2.404395206962204,0.00030716892346562024,1.0,1,1
71,36,5,hatchback,99,personal,Moscow,0.35,0.2531876139576079,5,0.9,1,3,30,retired,0.6519776538706732,0.008549799694899583,1.0,2,1
65,44,4,hatchback,85,personal,urban,0.3,0.3409199337757344,4,1.17,1,0,948,retired,0.6804416776231141,0.24073263493837896,1.0,1,1
71,50,6,hatchback,204,personal,urban,0.3,0.06529676853774354,4,1.4,0,1,288,retired,1.131252957284405,0.11396310200194741,1.0,1,1
68,43,9,sedan,97,personal,urban,0.3,0.21186015990279333,4,1.0,1,0,278,retired,7.5275741310551805,0.004233392064467039,1.0,2,1
59,43,3,crossover,163,personal,Moscow,0.35,0.44892481962357716,5,1.4,0,0,455,retired,2.109771920458603,0.0309583402657043,1.0,1,1
54,38,3,hatchback,159,personal,rural,0.5,0.6363797698195679,6,1.55,0,0,771,retired,11.244418187659655,0.3539701935646967,1.0,1,0
72,36,6,hatchback,81,personal,StPetersburg,0.4,0.7199805343591406,5,1.0,0,0,350,retired,1.958533704986541,0.25106906695167436,1.0,1,0
80,54,6,sedan,123,personal,Moscow,0.35,0.34820027305997786,5,0.9,1,1,202,retired,1.1917771455521962,0.04649771429215821,1.0,1,0
80,50,4,hatchback,129,personal,StPetersburg,0.4,0.19106868190426302,5,1.0,2,1,43,retired,8.227992595815873,0.08915335967102064,3.16,1,1
75,47,8,hatchback,76,personal,Moscow,0.35,0.44491627199126565,5,1.55,1,0,568,retired,1.1305598903839347,0.007138999835735905,1.0,2,1
79,49,3,hatchback,211,personal,StPetersburg,0.4,0.6252829313464167,5,0.9,1,0,50,retired,1.8945774857735809,0.5278721204856812,1.0,2,0
71,49,3,suv,146,personal,StPetersburg,0.4,0.5137741159767367,5,1.0,0,1,473,retired,0.5746201396294658,0.16157703891333558,1.0,2,1
70,46,5,suv,203,personal,StPetersburg,0.4,0.6546362544318467,5,1.0,1,0,273,retired,6.450845583031292,0.05016978860193277,3.16,1,0
68,52,3,suv,228,personal,urban,0.3,0.27838335110516943,4,0.9,2,1,177,retired,2.211228907026652,0.06806663194028831,1.0,3,0
67,42,17,sedan,146,personal,rural,0.5,0.4317491330378873,6,1.0,0,1,346,retired,6.212510958308399,0.06309601506807927,1.0,2,1
72,47,2,sedan,154,personal,StPetersburg,0.4,0.2201625939539914,5,0.9,1,1,540,retired,3.6478392442243215,0.031952180595177175,1.0,1,1
63,47,11,sedan,108,personal,StPetersburg,0.4,0.3506919510963413,5,1.4,2,1,1033,retired,2.1536226377838066,0.026115353275684376,1.0,1,0
66,31,3,hatchback,193,personal,urban,0.3,0.23533354654152164,4,1.17,1,0,112,retired,3.1656709184776965,0.00804460791865456,1.0,1,0
58,42,2,hatchback,138,personal,urban,0.3,0.7904153244368606,4,1.4,0,0,1073,retired,7.004894735138337,0.037104308663403494,1.0,2,1
71,48,6,suv,123,personal,StPetersburg,0.4,0.7057227464466566,5,0.85,0,0,1095,retired,2.5608435915886125,0.019526236266959436,1.0,1,0
60,36,4,sedan,109,personal,rural,0.5,0.6307052052346185,6,0.85,0,1,613,retired,1.9209797800283224,0.003476091124156722,1.0,1,1
68,46,14,sedan,142,personal,rural,0.5,0.746625376837485,6,1.4,0,0,778,retired,0.1797594661736692,0.09370140603418917,1.0,3,0
72,41,6,sedan,164,personal,urban,0.3,0.12841027507163177,4,0.9,0,0,430,retired,3.510125044514839,0.21234616287446093,1.0,1,1
72,46,4,sedan,148,personal,Moscow,0.35,0.21696255753831234,5,0.85,0,1,30,retired,2.2263343240675155,0.010561159617066143,1.0,1,1
74,44,5,sedan,158,personal,StPetersburg,0.4,0.5750291965156894,5,0.85,0,0,312,retired,7.856963923321638,0.02126323206185094,1.0,2,1
66,40,1,sedan,131,personal,urban,0.3,0.3261281422435069,4,1.0,1,2,501,retired,0.5582097406900284,0.28007937997842547,1.0,1,1
71,50,0,sedan,160,personal,StPetersburg,0.4,0.538644319658562,5,0.85,1,0,1037,retired,3.6054808718598417,0.11686296894202639,1.0,2,1
64,42,1,suv,158,personal,Moscow,0.35,0.37095264662396216,5,1.0,1,0,308,retired,0.3559745053636278,0.09455297098958272,1.0,2,0
52,36,4,sedan,188,personal,StPetersburg,0.4,0.8937769809708882,5,1.17,0,0,577,retired,1.7723487713550035,0.023522980245907446,1.0,1,0
72,51,5,sedan,172,personal,StPetersburg,0.4,0.6076365979115381,5,1.0,2,0,445,retired,7.408084536063608,0.2387900231330456,1.0,1,0
70,40,6,sedan,146,personal,Moscow,0.35,0.7175818293355709,5,1.55,0,0,120,retired,7.296243511020024,0.47154775873806976,1.0,1,1
76,45,7,crossover,156,personal,rural,0.5,0.1075722800159507,6,0.85,1,2,61,retired,3.4617373558266293,0.12241807553353332,1.0,1,1
67,42,1,hatchback,93,personal,rural,0.5,0.6369774350788282,6,1.0,0,0,507,retired,3.5028630930203115,0.0001667881873943317,1.0,2,1
55,39,6,crossover,191,personal,urban,0.3,0.5013729438118664,4,0.85,2,1,97,retired,5.00938024631891,0.22827936735657284,1.0,1,0
67,51,10,hatchback,130,personal,StPetersburg,0.4,0.6163422473840547,5,1.4,2,0,102,retired,2.2329235631833932,0.0232431416536375,1.0,2,1
75,47,4,crossover,135,personal,StPetersburg,0.4,0.4340316100751169,5,1.55,1,0,376,retired,1.9960199874338458,0.11474424211389596,1.0,1,0
71,46,16,sedan,120,personal,urban,0.3,0.20734583973976753,4,0.9,2,0,568,retired,0.5784487587704292,0.03221138608056454,1.0,1,0
66,47,5,sedan,104,personal,urban,0.3,0.2572960788882282,4,0.9,1,0,318,retired,2.6047857632187386,0.05469979985885211,1.0,3,1
54,38,3,hatchback,107,personal,urban,0.3,0.3290127230635055,4,0.9,0,0,789,retired,0.6547790543094508,0.5114321632493879,1.0,2,1
59,35,8,crossover,96,personal,Moscow,0.35,0.29643088342176716,5,1.4,1,0,86,retired,1.637815507437126,0.006918119397683859,1.0,2,0
71,55,6,suv,130,personal,urban,0.3,0.6418396342840241,4,1.0,2,0,106,retired,5.2894002318745805,0.3939187255442913,1.0,1,1
54,37,10,hatchback,173,personal,rural,0.5,0.8076918587541616,6,1.4,0,0,369,retired,3.26820447205132,0.0408389427489726,3.16,2,0
65,49,7,sedan,139,personal,Moscow,0.35,0.6618619486829377,5,0.85,1,5,645,retired,1.0575766288824227,0.009694148592674869,3.16,1,1
68,48,5,sedan,166,personal,StPetersburg,0.4,0.5345958832175266,5,1.0,0,1,282,retired,1.54632557828632,0.011457107417860947,1.0,2,0
77,45,7,sedan,159,personal,urban,0.3,0.3013187916634424,4,1.0,1,1,30,retired,2.7318496220862447,0.036684491798059424,1.0,1,0
72,43,1,sedan,122,personal,urban,0.3,0.4109306275406171,4,1.4,2,1,412,retired,3.9450339356263995,0.0682810328422494,1.0,1,0
75,58,6,sedan,189,personal,Moscow,0.35,0.583911040294644,5,0.9,0,0,613,retired,0.9152377137039528,0.00257156565633044,1.0,1,1
70,48,4,sedan,179,personal,rural,0.5,0.3703372955896509,6,0.9,1,0,118,retired,6.622683003984682,0.04243062522072751,3.16,1,1
61,45,2,suv,172,personal,Moscow,0.35,0.33747758501467506,5,1.55,0,0,30,retired,2.447860278496575,0.005109759166362266,1.0,1,1
63,42,7,sedan,156,personal,rural,0.5,0.4116152830496701,6,0.85,0,1,266,retired,0.8926005654191981,0.3286048932320989,1.0,1,0
60,41,9,sedan,126,personal,Moscow,0.35,0.5147194587538276,5,1.0,0,0,30,retired,1.1644756766763393,0.0009300243875597279,1.0,2,0
72,45,4,sedan,126,personal,Moscow,0.35,0.555226715217649,5,1.0,2,0,196,retired,6.388515953262105,0.4524654752562114,1.0,1,1
62,40,2,sedan,138,personal,rural,0.5,0.4305056441787845,6,0.85,0,2,30,retired,4.044087553074174,0.004083699788799924,1.0,1,1
64,48,8,sedan,195,personal,rural,0.5,0.24253047190856464,6,0.9,0,1,93,retired,5.458091319951627,0.3027852284859405,1.0,2,0
68,41,2,sedan,184,personal,rural,0.5,0.8012448169128711,6,1.17,0,0,179,retired,3.353937460948505,0.06492519777590791,1.0,1,1
80,50,5,crossover,82,personal,Moscow,0.35,0.4609459790900498,5,0.9,0,2,43,retired,0.9436494964227237,0.014603139073643795,1.0,3,0
73,49,5,hatchback,150,personal,urban,0.3,0.1261402418562271,4,0.9,0,0,44,retired,6.527615932699776,0.37268629426048816,1.0,1,0
61,44,2,sedan,60,personal,Moscow,0.35,0.6301429960367365,5,1.17,0,0,640,retired,0.8074252042778972,0.002775965293817431,1.0,1,0
69,47,2,hatchback,122,personal,Moscow,0.35,0.2440743962515833,5,1.55,0,2,30,retired,2.6499217074835455,0.00016558883938904304,1.0,1,0
80,48,8,sedan,112,personal,Moscow,0.35,0.7885165477660284,5,1.17,1,0,426,retired,0.5479393747064496,0.003785658524876811,1.0,3,1
72,37,6,sedan,162,personal,Moscow,0.35,0.7051597899892493,5,1.4,2,0,614,retired,1.6150261792575034,0.5006233485777607,1.0,2,1
55,39,3,sedan,96,personal,rural,0.5,0.7966002389661374,6,1.55,0,1,51,retired,1.741938594739576,0.06871275555063648,1.0,2,1
60,43,4,sedan,78,personal,Moscow,0.35,0.8198727044535041,5,1.4,0,0,79,retired,0.7595500101138464,0.20287575843439382,1.0,1,0
60,44,6,suv,120,personal,urban,0.3,0.5142996785409304,4,1.55,0,1,374,retired,1.1121690168949536,0.048158849483465604,1.0,3,0
79,48,3,suv,139,personal,urban,0.3,0.09682395459345672,4,1.17,0,0,138,retired,3.0216039416382308,0.011845727545334996,1.0,2,0
78,32,4,sedan,70,personal,Moscow,0.35,0.3170032187922273,5,1.0,1,0,236,retired,1.450460734931386,0.1070253720865545,1.0,1,0
62,41,3,hatchback,185,personal,rural,0.5,0.7044611989824832,6,1.0,0,1,659,retired,17.87869378836513,0.11201607150492572,1.0,1,1
62,46,4,sedan,131,personal,StPetersburg,0.4,0.4773713837041712,5,1.55,1,0,54,retired,4.2362206071320445,0.056566847947588185,1.0,3,1
68,45,4,sedan,141,personal,rural,0.5,0.5925954668056237,6,1.0,0,0,352,retired,4.533508594024461,0.011494683340796383,1.0,1,0
68,48,6,sedan,184,personal,rural,0.5,0.4236682999485761,6,1.17,1,0,1041,retired,5.541353316446461,0.036976816127116355,1.0,1,1
60,44,3,hatchback,110,personal,rural,0.5,0.6428775315190428,6,0.9,3,0,30,retired,3.502940498357486,0.04209573402560857,1.0,2,0
66,50,9,sedan,199,personal,urban,0.3,0.2334258928962141,4,1.55,1,0,30,retired,1.2090094123381145,4.725190222555418e-07,1.0,1,1
56,40,6,hatchback,140,personal,Moscow,0.35,0.851742555823088,5,1.0,2,0,295,retired,4.492352845991495,0.029374276735954805,1.0,3,1
78,52,4,suv,171,personal,Moscow,0.35,0.3577296562782073,5,0.85,1,2,1095,retired,1.8543088941882755,0.02017247022713146,1.0,1,1
53,37,4,suv,157,personal,urban,0.3,0.7282742240481821,4,1.17,0,2,90,retired,0.617107703360845,0.3987316763324536,1.0,1,1
53,37,3,sedan,167,personal,StPetersburg,0.4,0.8089551266921777,5,0.9,0,0,146,retired,3.7693095052691756,0.02819875748089536,1.0,1,0
71,42,8,sedan,143,personal,rural,0.5,0.6480205890739882,6,0.85,0,0,37,retired,3.4215755020353793,0.1506568811827307,1.0,2,1
58,42,3,sedan,121,personal,urban,0.3,0.40378722393527083,4,0.9,1,0,164,retired,4.567115112041718,0.05978207950002283,1.0,1,1
63,43,1,crossover,217,personal,Moscow,0.35,0.47274228154869685,5,0.85,3,0,30,retired,2.220832796725068,0.016109205664984645,1.0,1,1
68,43,3,suv,139,personal,Moscow,0.35,0.7770802885242898,5,0.85,1,1,179,retired,5.040485568794384,0.07964733047012486,1.0,1,0
73,41,10,suv,96,personal,Moscow,0.35,0.5902909319067282,5,1.0,1,0,295,retired,0.8329602250581989,0.2590363875755597,1.0,1,1
66,42,2,hatchback,198,personal,urban,0.3,0.8275711293275291,4,1.4,2,1,1095,retired,0.3559073804356509,0.09193664506313154,1.0,3,0
80,44,12,hatchback,127,personal,Moscow,0.35,0.7371762552364087,5,1.0,1,1,622,retired,2.6502098522313755,0.008941615151827984,1.0,1,0
67,34,3,sedan,71,personal,urban,0.3,0.3223954146639575,4,1.0,0,1,630,retired,1.4640851766895766,0.13459815746683185,1.0,1,0
77,33,3,suv,107,personal,urban,0.3,0.1250075617256325,4,1.4,0,1,94,retired,1.0251955196294193,0.08519085654006263,1.0,1,1
70,45,13,suv,61,personal,Moscow,0.35,0.5622097421473967,5,0.9,0,1,33,retired,1.946807243227951,0.10707815489980847,1.0,1,0
80,31,5,sedan,108,personal,urban,0.3,0.5350174147773631,4,1.0,0,0,337,retired,3.9955977858039518,0.0007279186557092415,1.0,1,0
76,44,7,sedan,210,personal,urban,0.3,0.6662235295845536,4,0.9,0,0,268,retired,0.03283870661902023,0.00013758792181942596,1.0,2,1
68,43,2,suv,158,personal,StPetersburg,0.4,0.34524466125223324,5,1.0,2,0,265,retired,1.6809447216162263,8.894969276292678e-06,1.0,2,0
73,47,4,sedan,139,personal,rural,0.5,0.14419166412826062,6,0.9,0,0,42,retired,8.063748167747647,0.04653325848304182,1.0,1,0
65,41,0,suv,116,personal,Moscow,0.35,0.5955592107329213,5,1.55,0,0,248,retired,0.5205788288619434,0.008173519587928477,1.0,3,0
65,49,3,hatchback,134,personal,StPetersburg,0.4,0.5215817444068492,5,0.85,1,0,59,retired,1.3627498971227812,0.01714677595683058,1.0,2,1
57,41,4,hatchback,184,personal,rural,0.5,0.5563051652459474,6,1.0,0,0,200,retired,6.273569522498719,0.045932981173506825,1.0,1,0
61,37,3,hatchback,66,personal,StPetersburg,0.4,0.29461221007506155,5,0.9,1,0,30,retired,2.086892846665565,0.5847841878436828,1.0,1,0
80,43,4,hatchback,257,personal,StPetersburg,0.4,0.8604580754178692,5,1.0,3,0,709,retired,2.9523696362099487,0.01159705165595841,1.0,2,1
58,42,4,sedan,104,personal,urban,0.3,0.5414467997033103,4,1.0,1,1,30,retired,1.7190039064502713,0.018295900272760433,1.0,2,0
62,41,1,crossover,130,personal,urban,0.3,0.47929739067614324,4,0.9,1,0,1022,retired,6.686357754965863,0.02246458632952068,1.0,1,1
67,44,3,crossover,133,personal,Moscow,0.35,0.20092049654939284,5,0.9,2,1,725,retired,1.2691844793884433,0.00198911576164549,1.0,2,1
67,51,5,hatchback,132,personal,StPetersburg,0.4,0.4438450924911333,5,0.85,1,0,509,retired,2.5725681676669887,0.23495049656594288,1.0,1,1
71,42,6,hatchback,113,personal,StPetersburg,0.4,0.8053341504560364,5,1.17,0,0,1095,retired,4.6585125940894585,0.29290895768807534,3.16,1,1
64,48,10,hatchback,174,personal,urban,0.3,0.7817088128934233,4,0.9,2,2,30,retired,1.059755324792521,0.015009724900084617,1.0,2,1
71,40,0,hatchback,185,personal,urban,0.3,0.2476440000468493,4,1.17,2,0,374,retired,0.46748261197357344,0.008394174804366966,1.0,2,1
77,30,3,crossover,178,personal,urban,0.3,0.694546157027837,4,1.0,1,0,690,retired,3.985358932267107,0.23005054449720194,1.0,1,1
78,51,8,sedan,143,personal,urban,0.3,0.9386563619217474,4,0.85,1,0,49,retired,0.7359293295768126,0.16502295058673055,1.0,1,0
65,47,5,sedan,116,personal,Moscow,0.35,0.36094633897248224,5,0.85,0,0,320,retired,3.4360593854265007,0.1686873911971452,1.0,2,0
72,47,3,crossover,132,personal,Moscow,0.35,0.6118096904427306,5,1.4,0,1,182,retired,3.2848226237353413,0.00011762057141789864,1.0,1,0
58,39,8,sedan,136,personal,StPetersburg,0.4,0.6708718949654576,5,1.0,0,0,208,retired,0.6728925866243798,0.009311546234387083,1.0,1,0
62,39,5,suv,100,personal,Moscow,0.35,0.27387506409861107,5,0.85,0,0,889,retired,2.773748442612025,0.028825106275619558,1.0,1,0
58,42,7,sedan,147,personal,urban,0.3,0.7717809927132986,4,1.17,0,1,282,retired,10.266119049526361,0.01779643422685338,1.0,1,0
